張斯綱,01 北投區、士林區,中國國民黨,,男,,,"政治大學東亞所 碩士
顏聖冠,05 中正區、萬華區,民主進步黨,50 歲,女,嘉義縣,1968-06-20,"光仁小學 
光仁中學 
景美女中 
政治大學政治系學士 
美國George Washington University政治管理碩士 
美國John Marshall Law School法律博士肄","紙風車319鄉村兒童藝術工程志工 
第8、9、10、11屆臺北市議員 
臺北市議會民進黨團總召 
民主進步黨文宣部主任 
嘉義、雲林同鄉會會員 
臺北市牙醫師公會顧問","一、催生地方建設，平衡東西區發展： 
1 放寬容積率限制，縮短申請作業流程，資訊公開透明，加速中正萬華區都市更新。 
2 道路統一挖補，埋設共同管溝，避免頻繁挖掘擾民。 
3 催生捷運萬大線，提升沿線居民生活機能。 
4 加速環南市場改建，強化物流服務效能。 
5 改善各大商圈軟硬體環境，帶動在地觀光效益。 

二、讓婦幼、老人安心快樂： 
1 擴大育兒津貼發放對象，增加托育補助及廣設公托機構，減輕家長負擔。 
2 結合學校、警察局及學校周邊商家治安系統，維護學童上下課安全，讓家長免於擔憂。 
3 加強國小雙語教育，提升學童競爭力。 
4 推動利用學校閒置空間，成立公立安親班。 
5 開放及優惠出租各區國宅，提供單親家庭婦女承租。 
6 輔導及協助失業婦女重回職場，促進就業機會。 
7 爭取65歲以上長輩看診免掛號費，守護銀髮族。 
8 整合市府資源，設置老人活動場所，推廣樂活終身學習。 

三、鼓勵青年成家立業，家計負擔無憂： 
1 爭取閒置公有地，增建青年平價住宅。 
2 放寬青年創業補助門檻。 
3 提升市府招商能力，增加在地年輕人就業機會。 

四、艋舺大道、和平西路成為兩大文化軸線，發揚在地文化： 
1 連結在地廟宇、建築，打造教育、藝術、人文的文化地帶。 
2 爭取經費舉辦國際性藝陣表演，提升台北國際能見度。

（資料來源／臺北市議會：http://www.tcc.gov.tw/Councilor_Content.aspx?s=2379#top）","1 擴大育兒津貼發放對象，增加托育補助及廣設公托機構，減輕家長負擔。 
2 結合學校、警察局及學校周邊商家治安系統，維護學童上下課安全，讓家長免於擔憂。 
3 加強國小雙語教育，提升學童競爭力。 
4 推動利用學校閒置空間，成立公立安親班。 
5 開放及優惠出租各區國宅，提供單親家庭婦女承租。 
6 輔導及協助失業婦女重回職場，促進就業機會。 
7 爭取65歲以上長輩看診免掛號費，守護銀髮族。 
8 整合市府資源，設置老人活動場所，推廣樂活終身學習。 
(源自/台北市議會)","1 爭取閒置公有地，增建青年平價住宅。 
2 放寬青年創業補助門檻。 
3 提升市府招商能力，增加在地年輕人就業機會。 
(源自/台北市議會)","1 連結在地廟宇、建築，打造教育、藝術、人文的文化地帶。 
2 爭取經費舉辦國際性藝陣表演，提升台北國際能見度。
(源自/台北市議會)",,,,,,,,,,,,,,,,
顏群晃,03 蘆洲區、三重區,無黨籍,,男,,,"中國文化大學政治所博士班
中國文化大學政治所碩士
台灣警察專科學校專科班
categories","台北市政府警察局北投分局
台北市政府警察局外事科
內政部移民署",,,,,,,,,,,,,,,,,,,,
顏莉敏,02 清水區、梧棲區、沙鹿區,中國國民黨,34 歲,女,臺中市,,"•懷恩國民中學
•僑泰高級中學
•弘光科大應用外語系
•中興大學國際政治研究所學分班
立法院99年青年國會研習營菁英班結業","•救國團沙鹿團委會99－100年副會長兼總幹事
•救國團沙鹿團委會101－102年副會長
•大台中婦女會常務理事
•台中市婦聯會委員
•救國團沙鹿團委會委員
•財團法人鎮瀾兒童家園院長
•立委顏寬恒特別助理
•台中市第二屆直轄市議員","「年輕活力新世代、綻放海線新契機」以年輕人的視野為青年族群發聲，用活力穩健的態度為海線鄉親服務，打造海線成為一個樂活繁華的城市。
1.發揮「台中港+清泉崗國際機場」兩岸物流及旅客運輸的強大功能結合地方產業，發展成為海陸空國際重鎮促進地方繁榮。
2.發展海線觀光產業，輔導旅遊相關產業升級，推動「鐵道+觀光巴士」等相關交通建設。
3.關懷幼童、體諒家長，爭取幼兒托嬰及學童課後安親補助。
4.關心單親家庭、隔代教養家庭、外籍新住民家庭等弱勢族群，要求政府單位提供相關社會福利補助並協助輔導就業。
5.持續監督「台中港特定區」解編後的行政流程，盡快讓民眾的自有土地發揮最大效益。",,,,,,,,,,,,,,,,,,,
顏若芳,04 中山區、大同區,民主進步黨,32 歲,女,臺北市,1985-10-27,"靜心國小 
建成國中 
百齡高中 
文化大學政治系","簡余晏議員現任辦公室主任 
第一高票當選第14屆北市黨代表 
臺北市雲林同鄉會中山區幹部 
臺灣粉條兒文化協會執行長 
文化大學政治系學會組長","一、世代正義！反對權貴政治，台灣需要轉型正義，不能再讓財團與富二代壟斷資源。 
二、居住正義！給年輕人機會，公平正義住屋政策，要讓上班族住得起台北市的房子。 
三、飲食安全！活力環保城市，嚴格監督食品安全，給孩子有機安全的校園營養午餐。 
四、台灣人權！台灣命運應由我們這一代來決定，堅持站在弱勢的這一方為市民代言。

（資料來源／臺北市議會：http://www.tcc.gov.tw/Councilor_Content.aspx?s=2372#top）",,,,,,,,,,,,,,,,,,,
顏政德,04 北區北門里等30里,中國國民黨,53 歲,男,新竹市,,,新竹市議員,,,,,,,,,,,,,,,,,,,,
顏忠義,02 斗南鎮、古坑鄉、大埤鄉,無黨籍,,男,,,,,,,,,,,,,,,,,,,,,,,,
顏旭懋,03 虎尾鎮、土庫鎮、褒忠鄉、元長鄉,民主進步黨,43 歲,男,,,"馬光國小
馬光國中
虎尾農工","馬光國小
馬光國中顧問
虎尾農工家長會常務委員
土庫鎮東平里社區發展協會理事
2012蔡英文競選總統土庫鎮總部副總幹事
2012李進勇競選立委土庫鎮總部副總幹事
土庫鎮民
土庫鎮義勇消防隊顧問
虎尾分局馬光派出所顧問",,,,,,,,,,,,,,,,,,,,
闕枚莎,02 內湖區、南港區,中國國民黨,46 歲,女,臺北市,1972-04-05,"南港國小
誠正國中
中山女高
中興法商肄業
美國南加州大學USC
美國加州大學Fullerton分校MBA碩士
英國里茲大學博士研究","第10、11、12屆台北市議員
國民黨二十全中央委員
台北市婦女會理事
台北市南港區婦女會榮譽理事長
台北市真善美生活促進會理事長
國民黨台北市議會黨團副書記長
景文技術學院講師
北台灣科學技術學院講師
台北市警友會直屬辦公室主任
國民黨全國青年工作總會第三屆總會長
中華民國新移民女性關懷協會常務理事","台北要進步，需要用心深耕的市議員！枚莎八年來腳踏實地，就是要讓大家在台北生活的每一步，能夠更舒適、更安心！隨著港
湖發展越來越繁榮，枚莎推動白石湖休閒觀光農業區、南港桂花香榭大道與大湖生態公園改造、內溝溪美化整治，希望讓忙碌工
作的港湖好朋友們，也能有悠閒放鬆的休憩景點；瞭解婦幼與長者需要備受呵護關懷，枚莎成功爭取國小學童每週一瓶免費牛
奶、第一座親子美育數位圖書館設立、捷運哺集乳室服務電話增設、台北市立聯合醫院系統電子病歷建置、爭取首都警察與消防
職務加給。

枚莎相信細心觀察市民需求、努力推動貼心政策，就是讓大家更幸福的保證！枚莎願意用一步一腳印的汗水，讓大家
看到溫柔而堅定的力量！未來，枚莎持續推動增設公立幼兒園與長者樂齡班、增建內湖自行車吊橋、興建台北首座客家義民廟、
試辦三總、榮總與市立聯合醫院的院際電子病歷整合、試辦捷運板南線親子優先車廂、增設第二座狗狗運動公園。枚莎是努力認
真的好議員，希望讓台北成為每個人成長、安養的幸福城市！讓內湖萊茵河，南港六本木的榮景加速落實！

（資料來源／中選會選舉公報：http://ebulletin.cec.gov.tw/%E9%81%B8%E8%88%89/%E7%9B%B4%E8%BD%84%E5%B8%82%E8%AD%B0%E5%93%A1/103%E5%B9%B4/01%E8%87%BA%E5%8C%97%E5%B8%82/%E8%87%BA%E5%8C%97%E5%B8%82%E7%AC%AC02%E9%81%B8%E8%88%89%E5%8D%80.pdf）",,,,,,,,,,,,,,,,,,,
藍凱元,01 馬公市,無黨籍,,男,,,,,,,,,,,,,,,,,,,,,,,,
藍敏煌,01 中正區,中國國民黨,,男,,,國立海洋大學法律研究所碩士,"基	隆	市	第	十	六	、	十	七	、	十	八	屆	議	 員
基	隆	市	中	央	獅	子	會	第	3	8	屆	  會	長、
大	沙	灣	經	濟	文	化	發	展	促	進	會	理	事	長
、基 隆市	警	察	志	工	中	隊	中	隊	長	、中  國 國 民
黨	基	隆	市	黨	部	副	主	委	、	基	隆	市	議	會
黨	團	副	書	記	長	。","1. 主動爭取基隆、臺北合併－提升首都城市競爭力，提高市民社會福利，爭取捷運延伸到基隆港，順利招商擴大商機，增加就業機會。
2. 重振哨船頭黃金商圈－整合義二路形象商圈及老爺廟傳統文化，發展特色商圈。
3. 三沙灣美食特區－輔導地方特色小吃再提升，督導市政府協助行銷，以帶動人潮，促進商機。
4. 安瀾橋新行政中心－監督中正區行政大樓如期興建完工，以便利民眾洽公，並結合周邊古蹟、推動文化觀光產業，帶動地方發展。
5. 正濱水產專區－積極協調舊漁會大樓，開發利用，增加招商契機，創造休閒小港美麗港灣。
6. 和平島觀光新亮點－配合社寮橋開通，環狀交通有利觀光潮，推動全島三里營造地方特色產業。
7. 新豐街交通順暢－爭取停車場，督促公車不拖班，開闢通勤專車。提升行的便利，讓生活更舒適。
8. 八斗海洋特區－結合海科館，積極推展海洋科學教育活動，吸引投資建設優質社區。",,,,,,,,,,,,,,,,,,,
藍力凱,01 東區,中國國民黨,,男,嘉義市,,,"國民黨二十全中央委員
國民黨嘉義市東區委員
嘉義市臥龍慈善會理事長
嘉義市松柏長青協會總幹事",,,,,,,,,,,,,,,,,,,,
聶哲淵,02 龜山區,中國國民黨,,男,桃園市,,,龜山區陸光里里長,"
          重視減速政策及廢塑進口問題
",,,,,,,,,,,,,,,,,,,
簡賜勝,02 草屯鎮、中寮鄉,無黨籍,51 歲,男,,,南開科技大學畢,"南投縣體育會法式滾球委員會主任委員
南投縣優美網球協會顧問團團長",,,,,,,,,,,,,,,,,,,,
簡德輝,12 平地原住民,中國國民黨,57 歲,男,,,,,,,,,,,,,,,,,,,,,,,,
簡嘉佑,06 西屯區,時代力量,,男,臺中市,,文化大學法律系畢業,"立法委員洪慈庸競選總部辦公室主任
時代力量立法院黨團法案助理
時代力量中央黨部組織部","1.捷運時代就要來臨，全面檢視公車路網。
2.增設ibike站，溪西站點數必須評估增加。
3.台中要成為宜居城市，先檢討人行空間。
（取自候選人簡嘉佑臉書）","1.連結國會，攜手監督中火減排期程及進度。
2.要求中火定期揭露監測報告。
3.空污防治基金運用透明化，增加市民參與。
（取自候選人簡嘉佑臉書）","1.減輕家長經濟負擔，增加公立幼兒園、爭取非營利幼兒園。
2.檢討托育品質及評鑑機制，讓家長安心。
3.落實合理師生比，維護幼教人員勞動權益，保障孩子的受教權。
（取自候選人簡嘉佑臉書）","1.開放議會旁聽及直播。
2.比照立法院，議員提案必須供公開查詢。
3.議會的會議紀錄及議員出國考察報告，一個月內公布於網站。
（取自候選人簡嘉佑臉書）",,,,,,,,,,,,,,,,
簡煥宗,06 鼓山區、鹽埕區、旗津區,民主進步黨,44 歲,男,臺北市,1973-09-19,中山大學人力資源管理研究所碩士,"立法委員邱太三國會辦公室主任
行政院勞工委員會陳菊主委辦公室秘書
高雄市長陳菊辦公室秘書
高雄市政府民政局主任秘書","老高雄城市再興：旗鼓鹽三區是高雄發源地，豐富的歷史資產，將成為百年風華再現的熱點。透過更新活化或調整機能，賦予
老舊閒置建物新生命，並引進新興產業，帶動歷史街區繁榮。
老中青代代宜居：善用校園閒置空間創辦樂齡學堂，祖孫一同上學，養老生活最充實；增加公共托育中心，降低養育負擔，家
庭生活更輕鬆；加強美術館功能，推廣藝文體驗，讓孩子創意無限發揮。
旗津好觀光：自然的人文景觀優勢結合產業新發展，串聯紅毛港、英國領事館及旗津燈塔等週邊觀光景點，規劃深度旅遊，讓
旗津邁向國際觀光大島。
鼓山好樂活：以永續發展為遠景融合週邊環境，考量整體排水系統，改善淹水問題，並提升全區保護標準。活化舊部落迎接鐵
路地下化新時代，利用文化藝術與國際接軌，維護壽山自然生態，營造優質生活環境，讓鼓山成為高雄宜居指標。
鹽埕好文創：水岸輕軌及捷運銜接亞洲新灣區與駁二特區，以活化場域吸引文創產業進駐，建立高雄獨有的文創品牌，讓鹽埕
成為亞太區域藝文創新基地。

（資料來源／中選會選舉公報：http://ebulletin.cec.gov.tw/%E9%81%B8%E8%88%89/%E7%9B%B4%E8%BD%84%E5%B8%82%E8%AD%B0%E5%93%A1/103%E5%B9%B4/06%E9%AB%98%E9%9B%84%E5%B8%82/%E9%AB%98%E9%9B%84%E5%B8%82%E7%AC%AC6%E9%81%B8%E8%88%89%E5%8D%80%E8%AD%B0%E5%93%A1.pdf）",,,,,,,,,,,,,,,,,,,
簡舒培,06 大安區、文山區,民主進步黨,41 歲,女,新北市,1977-06-27,文化大學新聞系,"臺北市議員徐佳青辦公室主任 
立法委員田秋堇辦公室副主任 
臺北市女性權益促進會秘書長 
民進黨第14、15屆全國黨代表 
教育部終身學習推展委員會委員 
2012蔡英文總統競選總部新聞部專員","簡舒培以細膩、體貼的觀察，推出最優質政策；以溫柔、堅定的態度，站在市政最前線，為台北市民把關。

一、　　綠色運具、便利城市
   大力推動綠色運輸，落實以人為本的交通環境。提高公共空間自行車停車設施、設置適地、適量的公共自行車(YouBike)、開闢自行車專用道，連結公車與捷
運，建設完善的綠色交通網，使居民生活更便利。

二、　　輕鬆落腳、愜意城市
   舒培為落實居住正義，主張辦理公辦都更，配合閒置房舍與土地重新規劃再利用，廣建「社會住宅」，降低市民的居住成本，提供給老人、青年及弱勢民
眾，輕鬆落腳台北。

三、　　公辦托育、安心城市
   舒培提出增設公辦托育、幼兒園與推動課後照顧政策，讓兒童得到妥善照顧、減輕年輕父母育兒負擔，增加保育員就業機會。讓台北市民「安心」育兒。

四、　　非核家園、乾淨城市
   舒培堅持「非核家園」，為孩子們留下一個安全的環境。讓大安文山的清幽純淨能夠永續長存，成為最適宜居住的乾淨模範城市。

（資料來源／中選會選舉公報：http://ebulletin.cec.gov.tw/%E9%81%B8%E8%88%89/%E7%9B%B4%E8%BD%84%E5%B8%82%E8%AD%B0%E5%93%A1/103%E5%B9%B4/01%E8%87%BA%E5%8C%97%E5%B8%82/%E8%87%BA%E5%8C%97%E5%B8%82%E7%AC%AC06%E9%81%B8%E8%88%89%E5%8D%80.pdf）",,,,,,,,,,,,,,,,,,,
簡智隆,09 萬榮鄉及鳳林鎮、光復鄉、豐濱鄉、瑞穗鄉之山地原住民,無黨籍,,男,,,,,,,,,,,,,,,,,,,,,,,,
